video_path,pseudo_label,confidence
/Data/florian.guillaumey/val2/test/video_152661,10,0.561067
/Data/florian.guillaumey/val2/test/video_152764,24,0.395533
/Data/florian.guillaumey/val2/test/video_152765,29,0.870266
/Data/florian.guillaumey/val2/test/video_152848,7,0.513977
/Data/florian.guillaumey/val2/test/video_152897,14,0.643934
/Data/florian.guillaumey/val2/test/video_152901,6,0.756641
/Data/florian.guillaumey/val2/test/video_152913,31,0.671099
/Data/florian.guillaumey/val2/test/video_152930,31,0.552919
/Data/florian.guillaumey/val2/test/video_15295,10,0.465094
/Data/florian.guillaumey/val2/test/video_152962,15,0.340482
/Data/florian.guillaumey/val2/test/video_153002,2,0.269692
/Data/florian.guillaumey/val2/test/video_153016,0,0.910331
/Data/florian.guillaumey/val2/test/video_153050,14,0.761626
/Data/florian.guillaumey/val2/test/video_153093,24,0.228839
/Data/florian.guillaumey/val2/test/video_153150,17,0.210190
/Data/florian.guillaumey/val2/test/video_153156,3,0.837376
/Data/florian.guillaumey/val2/test/video_153176,22,0.713647
/Data/florian.guillaumey/val2/test/video_153206,14,0.351083
/Data/florian.guillaumey/val2/test/video_153318,2,0.128918
/Data/florian.guillaumey/val2/test/video_153334,15,0.497609
/Data/florian.guillaumey/val2/test/video_153403,14,0.488387
/Data/florian.guillaumey/val2/test/video_153406,23,0.182733
/Data/florian.guillaumey/val2/test/video_153408,21,0.854561
/Data/florian.guillaumey/val2/test/video_153436,1,0.280610
/Data/florian.guillaumey/val2/test/video_153456,12,0.908730
/Data/florian.guillaumey/val2/test/video_153472,30,0.392831
/Data/florian.guillaumey/val2/test/video_153475,18,0.391373
/Data/florian.guillaumey/val2/test/video_153488,7,0.822914
/Data/florian.guillaumey/val2/test/video_15353,7,0.599342
/Data/florian.guillaumey/val2/test/video_153616,28,0.526500
/Data/florian.guillaumey/val2/test/video_15362,14,0.692741
/Data/florian.guillaumey/val2/test/video_153674,1,0.846589
/Data/florian.guillaumey/val2/test/video_153681,16,0.608609
/Data/florian.guillaumey/val2/test/video_153737,6,0.451244
/Data/florian.guillaumey/val2/test/video_153808,30,0.269002
/Data/florian.guillaumey/val2/test/video_153833,32,0.587097
/Data/florian.guillaumey/val2/test/video_153857,11,0.855778
/Data/florian.guillaumey/val2/test/video_153933,8,0.278833
/Data/florian.guillaumey/val2/test/video_153956,30,0.646377
/Data/florian.guillaumey/val2/test/video_153987,24,0.321068
/Data/florian.guillaumey/val2/test/video_153993,10,0.549805
/Data/florian.guillaumey/val2/test/video_154021,16,0.326870
/Data/florian.guillaumey/val2/test/video_15405,17,0.221425
/Data/florian.guillaumey/val2/test/video_154075,20,0.701426
/Data/florian.guillaumey/val2/test/video_154086,7,0.774228
/Data/florian.guillaumey/val2/test/video_154102,16,0.499012
/Data/florian.guillaumey/val2/test/video_154125,18,0.314135
/Data/florian.guillaumey/val2/test/video_154134,14,0.438109
/Data/florian.guillaumey/val2/test/video_154184,7,0.888627
/Data/florian.guillaumey/val2/test/video_154235,14,0.469695
/Data/florian.guillaumey/val2/test/video_154248,22,0.592493
/Data/florian.guillaumey/val2/test/video_154284,5,0.498075
/Data/florian.guillaumey/val2/test/video_15433,30,0.244910
/Data/florian.guillaumey/val2/test/video_154408,31,0.304463
/Data/florian.guillaumey/val2/test/video_154466,10,0.738784
/Data/florian.guillaumey/val2/test/video_154495,5,0.542662
/Data/florian.guillaumey/val2/test/video_154522,5,0.268873
/Data/florian.guillaumey/val2/test/video_154538,4,0.887726
/Data/florian.guillaumey/val2/test/video_154659,31,0.869562
/Data/florian.guillaumey/val2/test/video_15471,11,0.385253
/Data/florian.guillaumey/val2/test/video_154719,9,0.272765
/Data/florian.guillaumey/val2/test/video_154725,4,0.867948
/Data/florian.guillaumey/val2/test/video_154853,5,0.771891
/Data/florian.guillaumey/val2/test/video_154878,24,0.544915
/Data/florian.guillaumey/val2/test/video_154893,5,0.840349
/Data/florian.guillaumey/val2/test/video_154901,24,0.263882
/Data/florian.guillaumey/val2/test/video_155,25,0.356709
/Data/florian.guillaumey/val2/test/video_15501,7,0.841638
/Data/florian.guillaumey/val2/test/video_15502,8,0.194372
/Data/florian.guillaumey/val2/test/video_155035,19,0.269462
/Data/florian.guillaumey/val2/test/video_155036,18,0.654329
/Data/florian.guillaumey/val2/test/video_155047,5,0.266698
/Data/florian.guillaumey/val2/test/video_155074,28,0.596717
/Data/florian.guillaumey/val2/test/video_155107,32,0.804031
/Data/florian.guillaumey/val2/test/video_155115,22,0.431750
/Data/florian.guillaumey/val2/test/video_155122,4,0.173883
/Data/florian.guillaumey/val2/test/video_155219,0,0.753950
/Data/florian.guillaumey/val2/test/video_155253,16,0.528549
/Data/florian.guillaumey/val2/test/video_155263,14,0.238215
/Data/florian.guillaumey/val2/test/video_155281,29,0.862072
/Data/florian.guillaumey/val2/test/video_155318,10,0.741822
/Data/florian.guillaumey/val2/test/video_155320,18,0.233790
/Data/florian.guillaumey/val2/test/video_155349,0,0.175549
/Data/florian.guillaumey/val2/test/video_15536,9,0.456604
/Data/florian.guillaumey/val2/test/video_155393,10,0.212558
/Data/florian.guillaumey/val2/test/video_155428,14,0.486846
/Data/florian.guillaumey/val2/test/video_15548,8,0.869149
/Data/florian.guillaumey/val2/test/video_155484,17,0.279131
/Data/florian.guillaumey/val2/test/video_155507,4,0.642505
/Data/florian.guillaumey/val2/test/video_155630,5,0.239537
/Data/florian.guillaumey/val2/test/video_155662,6,0.195715
/Data/florian.guillaumey/val2/test/video_155667,7,0.804759
/Data/florian.guillaumey/val2/test/video_155698,1,0.449492
/Data/florian.guillaumey/val2/test/video_155799,13,0.340777
/Data/florian.guillaumey/val2/test/video_155800,11,0.293861
/Data/florian.guillaumey/val2/test/video_155865,12,0.641990
/Data/florian.guillaumey/val2/test/video_155867,13,0.603151
/Data/florian.guillaumey/val2/test/video_155871,12,0.293266
/Data/florian.guillaumey/val2/test/video_155888,30,0.711174
/Data/florian.guillaumey/val2/test/video_155912,28,0.777560
/Data/florian.guillaumey/val2/test/video_155944,12,0.690716
/Data/florian.guillaumey/val2/test/video_156014,5,0.284958
/Data/florian.guillaumey/val2/test/video_156049,23,0.779939
/Data/florian.guillaumey/val2/test/video_156081,10,0.868501
/Data/florian.guillaumey/val2/test/video_156111,16,0.411100
/Data/florian.guillaumey/val2/test/video_156128,14,0.740367
/Data/florian.guillaumey/val2/test/video_156143,1,0.172785
/Data/florian.guillaumey/val2/test/video_156179,29,0.907785
/Data/florian.guillaumey/val2/test/video_156215,22,0.226080
/Data/florian.guillaumey/val2/test/video_156237,20,0.444748
/Data/florian.guillaumey/val2/test/video_156263,29,0.611614
/Data/florian.guillaumey/val2/test/video_156277,1,0.885980
/Data/florian.guillaumey/val2/test/video_156314,6,0.621463
/Data/florian.guillaumey/val2/test/video_156328,30,0.884189
/Data/florian.guillaumey/val2/test/video_15638,31,0.211685
/Data/florian.guillaumey/val2/test/video_156388,4,0.871494
/Data/florian.guillaumey/val2/test/video_156389,16,0.742619
/Data/florian.guillaumey/val2/test/video_156399,32,0.508858
/Data/florian.guillaumey/val2/test/video_156416,17,0.637136
/Data/florian.guillaumey/val2/test/video_156442,4,0.680443
/Data/florian.guillaumey/val2/test/video_156448,12,0.673381
/Data/florian.guillaumey/val2/test/video_156452,4,0.313636
/Data/florian.guillaumey/val2/test/video_156467,24,0.520667
/Data/florian.guillaumey/val2/test/video_156510,14,0.263661
/Data/florian.guillaumey/val2/test/video_156513,7,0.808791
/Data/florian.guillaumey/val2/test/video_156551,21,0.697673
/Data/florian.guillaumey/val2/test/video_156667,31,0.764636
/Data/florian.guillaumey/val2/test/video_156700,12,0.148258
/Data/florian.guillaumey/val2/test/video_15671,24,0.788926
/Data/florian.guillaumey/val2/test/video_156787,1,0.192865
/Data/florian.guillaumey/val2/test/video_156811,30,0.916807
/Data/florian.guillaumey/val2/test/video_156848,4,0.342301
/Data/florian.guillaumey/val2/test/video_156861,1,0.882699
/Data/florian.guillaumey/val2/test/video_156878,4,0.149287
/Data/florian.guillaumey/val2/test/video_156932,4,0.842422
/Data/florian.guillaumey/val2/test/video_156961,31,0.851083
/Data/florian.guillaumey/val2/test/video_157007,6,0.598900
/Data/florian.guillaumey/val2/test/video_157079,22,0.285485
/Data/florian.guillaumey/val2/test/video_157103,0,0.889320
/Data/florian.guillaumey/val2/test/video_157135,6,0.546279
/Data/florian.guillaumey/val2/test/video_157153,12,0.907609
/Data/florian.guillaumey/val2/test/video_157163,3,0.787278
/Data/florian.guillaumey/val2/test/video_157189,5,0.735853
/Data/florian.guillaumey/val2/test/video_157194,2,0.245501
/Data/florian.guillaumey/val2/test/video_157295,18,0.474005
/Data/florian.guillaumey/val2/test/video_157383,3,0.728528
/Data/florian.guillaumey/val2/test/video_15740,31,0.532912
/Data/florian.guillaumey/val2/test/video_157485,17,0.292371
/Data/florian.guillaumey/val2/test/video_157558,23,0.899083
/Data/florian.guillaumey/val2/test/video_15756,14,0.415009
/Data/florian.guillaumey/val2/test/video_157612,32,0.164689
/Data/florian.guillaumey/val2/test/video_157624,18,0.501465
/Data/florian.guillaumey/val2/test/video_157677,1,0.535979
/Data/florian.guillaumey/val2/test/video_157688,4,0.853767
/Data/florian.guillaumey/val2/test/video_157727,6,0.894876
/Data/florian.guillaumey/val2/test/video_157776,1,0.298535
/Data/florian.guillaumey/val2/test/video_157791,0,0.791298
/Data/florian.guillaumey/val2/test/video_157833,5,0.628442
/Data/florian.guillaumey/val2/test/video_15789,3,0.346128
/Data/florian.guillaumey/val2/test/video_158047,4,0.890453
/Data/florian.guillaumey/val2/test/video_158139,9,0.839658
/Data/florian.guillaumey/val2/test/video_158154,32,0.896267
/Data/florian.guillaumey/val2/test/video_158184,14,0.274642
/Data/florian.guillaumey/val2/test/video_158191,12,0.668724
/Data/florian.guillaumey/val2/test/video_158202,5,0.904530
/Data/florian.guillaumey/val2/test/video_158212,4,0.371459
/Data/florian.guillaumey/val2/test/video_158215,1,0.879894
/Data/florian.guillaumey/val2/test/video_158263,14,0.371798
/Data/florian.guillaumey/val2/test/video_158302,1,0.306800
/Data/florian.guillaumey/val2/test/video_158326,4,0.346680
/Data/florian.guillaumey/val2/test/video_158328,0,0.430949
/Data/florian.guillaumey/val2/test/video_158348,31,0.909583
/Data/florian.guillaumey/val2/test/video_158350,29,0.209119
/Data/florian.guillaumey/val2/test/video_158377,29,0.548640
/Data/florian.guillaumey/val2/test/video_158385,22,0.331843
/Data/florian.guillaumey/val2/test/video_158387,4,0.272850
/Data/florian.guillaumey/val2/test/video_158424,12,0.811073
/Data/florian.guillaumey/val2/test/video_158440,24,0.609061
/Data/florian.guillaumey/val2/test/video_158497,1,0.755501
/Data/florian.guillaumey/val2/test/video_158505,28,0.376858
/Data/florian.guillaumey/val2/test/video_158566,31,0.877223
/Data/florian.guillaumey/val2/test/video_158607,3,0.312092
/Data/florian.guillaumey/val2/test/video_158637,7,0.818855
/Data/florian.guillaumey/val2/test/video_158649,12,0.602915
/Data/florian.guillaumey/val2/test/video_158657,7,0.448377
/Data/florian.guillaumey/val2/test/video_158666,7,0.279237
/Data/florian.guillaumey/val2/test/video_158676,1,0.360091
/Data/florian.guillaumey/val2/test/video_158678,7,0.852205
/Data/florian.guillaumey/val2/test/video_158712,14,0.683501
/Data/florian.guillaumey/val2/test/video_158718,22,0.409714
/Data/florian.guillaumey/val2/test/video_158743,18,0.309331
/Data/florian.guillaumey/val2/test/video_158766,23,0.749060
/Data/florian.guillaumey/val2/test/video_158780,15,0.726087
/Data/florian.guillaumey/val2/test/video_15880,24,0.404796
/Data/florian.guillaumey/val2/test/video_158819,13,0.345106
/Data/florian.guillaumey/val2/test/video_158826,18,0.525461
/Data/florian.guillaumey/val2/test/video_158836,19,0.447556
/Data/florian.guillaumey/val2/test/video_158859,10,0.346937
/Data/florian.guillaumey/val2/test/video_158866,9,0.473258
/Data/florian.guillaumey/val2/test/video_15891,28,0.189212
/Data/florian.guillaumey/val2/test/video_158998,14,0.337857
/Data/florian.guillaumey/val2/test/video_159009,28,0.814210
/Data/florian.guillaumey/val2/test/video_159087,4,0.806333
/Data/florian.guillaumey/val2/test/video_159092,30,0.719518
/Data/florian.guillaumey/val2/test/video_159139,6,0.618299
/Data/florian.guillaumey/val2/test/video_159150,9,0.429230
/Data/florian.guillaumey/val2/test/video_159156,21,0.348829
/Data/florian.guillaumey/val2/test/video_159171,20,0.877991
/Data/florian.guillaumey/val2/test/video_159173,16,0.420305
/Data/florian.guillaumey/val2/test/video_159178,31,0.209539
/Data/florian.guillaumey/val2/test/video_159186,10,0.768462
/Data/florian.guillaumey/val2/test/video_159199,4,0.889659
/Data/florian.guillaumey/val2/test/video_159218,14,0.446644
/Data/florian.guillaumey/val2/test/video_159227,14,0.120189
/Data/florian.guillaumey/val2/test/video_159261,8,0.541484
/Data/florian.guillaumey/val2/test/video_159274,1,0.811233
/Data/florian.guillaumey/val2/test/video_159292,4,0.322025
/Data/florian.guillaumey/val2/test/video_159323,31,0.465022
/Data/florian.guillaumey/val2/test/video_159388,23,0.905053
/Data/florian.guillaumey/val2/test/video_159522,31,0.837210
/Data/florian.guillaumey/val2/test/video_159545,3,0.747048
/Data/florian.guillaumey/val2/test/video_159550,12,0.494769
/Data/florian.guillaumey/val2/test/video_159561,17,0.501616
/Data/florian.guillaumey/val2/test/video_159616,21,0.224823
/Data/florian.guillaumey/val2/test/video_159633,14,0.380888
/Data/florian.guillaumey/val2/test/video_15964,22,0.517665
/Data/florian.guillaumey/val2/test/video_159839,0,0.834616
/Data/florian.guillaumey/val2/test/video_159853,5,0.474046
/Data/florian.guillaumey/val2/test/video_159861,30,0.569987
/Data/florian.guillaumey/val2/test/video_159887,3,0.615945
/Data/florian.guillaumey/val2/test/video_159940,19,0.416162
/Data/florian.guillaumey/val2/test/video_159944,14,0.417951
/Data/florian.guillaumey/val2/test/video_159955,21,0.510315
/Data/florian.guillaumey/val2/test/video_159974,14,0.856940
/Data/florian.guillaumey/val2/test/video_159978,15,0.392553
/Data/florian.guillaumey/val2/test/video_159984,4,0.275496
/Data/florian.guillaumey/val2/test/video_159985,14,0.137002
/Data/florian.guillaumey/val2/test/video_15999,18,0.512172
/Data/florian.guillaumey/val2/test/video_160064,3,0.768162
/Data/florian.guillaumey/val2/test/video_16010,12,0.397808
/Data/florian.guillaumey/val2/test/video_160118,10,0.253617
/Data/florian.guillaumey/val2/test/video_16012,28,0.673563
/Data/florian.guillaumey/val2/test/video_160123,21,0.858798
/Data/florian.guillaumey/val2/test/video_160177,24,0.780620
/Data/florian.guillaumey/val2/test/video_16018,4,0.455481
/Data/florian.guillaumey/val2/test/video_160188,29,0.587522
/Data/florian.guillaumey/val2/test/video_160242,4,0.272487
/Data/florian.guillaumey/val2/test/video_160244,14,0.668218
/Data/florian.guillaumey/val2/test/video_160248,4,0.567516
/Data/florian.guillaumey/val2/test/video_160340,3,0.828816
/Data/florian.guillaumey/val2/test/video_16036,28,0.796712
/Data/florian.guillaumey/val2/test/video_160395,10,0.382561
/Data/florian.guillaumey/val2/test/video_160516,28,0.603960
/Data/florian.guillaumey/val2/test/video_160527,7,0.854490
/Data/florian.guillaumey/val2/test/video_160579,12,0.527921
/Data/florian.guillaumey/val2/test/video_160609,4,0.438056
/Data/florian.guillaumey/val2/test/video_16061,29,0.764130
/Data/florian.guillaumey/val2/test/video_160614,31,0.888499
/Data/florian.guillaumey/val2/test/video_16063,24,0.662463
/Data/florian.guillaumey/val2/test/video_160642,30,0.884554
/Data/florian.guillaumey/val2/test/video_160654,16,0.416508
/Data/florian.guillaumey/val2/test/video_160670,28,0.421366
/Data/florian.guillaumey/val2/test/video_160722,3,0.824884
/Data/florian.guillaumey/val2/test/video_160733,5,0.572164
/Data/florian.guillaumey/val2/test/video_160740,20,0.783156
/Data/florian.guillaumey/val2/test/video_160829,10,0.745011
/Data/florian.guillaumey/val2/test/video_160847,31,0.336410
/Data/florian.guillaumey/val2/test/video_160854,11,0.756606
/Data/florian.guillaumey/val2/test/video_16086,31,0.457114
/Data/florian.guillaumey/val2/test/video_160861,30,0.430323
/Data/florian.guillaumey/val2/test/video_160869,1,0.396871
/Data/florian.guillaumey/val2/test/video_160882,6,0.862221
/Data/florian.guillaumey/val2/test/video_160889,3,0.652533
/Data/florian.guillaumey/val2/test/video_160903,14,0.860880
/Data/florian.guillaumey/val2/test/video_160960,4,0.525864
/Data/florian.guillaumey/val2/test/video_16097,26,0.298313
/Data/florian.guillaumey/val2/test/video_161019,1,0.632871
/Data/florian.guillaumey/val2/test/video_16106,4,0.490064
/Data/florian.guillaumey/val2/test/video_161080,14,0.415606
/Data/florian.guillaumey/val2/test/video_161118,30,0.917685
/Data/florian.guillaumey/val2/test/video_161122,32,0.755655
/Data/florian.guillaumey/val2/test/video_161135,4,0.924631
/Data/florian.guillaumey/val2/test/video_161136,3,0.481597
/Data/florian.guillaumey/val2/test/video_161153,4,0.799227
/Data/florian.guillaumey/val2/test/video_161198,19,0.739569
/Data/florian.guillaumey/val2/test/video_1612,12,0.578089
/Data/florian.guillaumey/val2/test/video_161226,9,0.806205
/Data/florian.guillaumey/val2/test/video_161230,23,0.383326
/Data/florian.guillaumey/val2/test/video_161261,21,0.357592
/Data/florian.guillaumey/val2/test/video_161262,15,0.337936
/Data/florian.guillaumey/val2/test/video_161272,31,0.878026
/Data/florian.guillaumey/val2/test/video_161348,15,0.628311
/Data/florian.guillaumey/val2/test/video_161391,1,0.392880
/Data/florian.guillaumey/val2/test/video_161402,23,0.901325
/Data/florian.guillaumey/val2/test/video_161413,16,0.090085
/Data/florian.guillaumey/val2/test/video_161425,16,0.276166
/Data/florian.guillaumey/val2/test/video_161445,16,0.362711
/Data/florian.guillaumey/val2/test/video_161478,4,0.554470
/Data/florian.guillaumey/val2/test/video_16151,14,0.773628
/Data/florian.guillaumey/val2/test/video_161545,30,0.889289
/Data/florian.guillaumey/val2/test/video_161565,14,0.846467
/Data/florian.guillaumey/val2/test/video_161570,28,0.196402
/Data/florian.guillaumey/val2/test/video_161590,28,0.537718
/Data/florian.guillaumey/val2/test/video_161606,14,0.391142
/Data/florian.guillaumey/val2/test/video_161612,1,0.719304
/Data/florian.guillaumey/val2/test/video_161629,4,0.429285
/Data/florian.guillaumey/val2/test/video_161707,5,0.812418
/Data/florian.guillaumey/val2/test/video_161726,6,0.841501
/Data/florian.guillaumey/val2/test/video_16177,21,0.447045
/Data/florian.guillaumey/val2/test/video_161789,30,0.222720
/Data/florian.guillaumey/val2/test/video_161803,4,0.177068
/Data/florian.guillaumey/val2/test/video_161804,17,0.277100
/Data/florian.guillaumey/val2/test/video_161827,32,0.923052
/Data/florian.guillaumey/val2/test/video_161966,9,0.436356
/Data/florian.guillaumey/val2/test/video_161994,14,0.516142
/Data/florian.guillaumey/val2/test/video_162,3,0.835718
/Data/florian.guillaumey/val2/test/video_162006,15,0.946789
/Data/florian.guillaumey/val2/test/video_162060,5,0.172577
/Data/florian.guillaumey/val2/test/video_162110,12,0.858383
/Data/florian.guillaumey/val2/test/video_162157,7,0.878085
/Data/florian.guillaumey/val2/test/video_162170,30,0.838389
/Data/florian.guillaumey/val2/test/video_162195,14,0.647168
/Data/florian.guillaumey/val2/test/video_162210,3,0.396499
/Data/florian.guillaumey/val2/test/video_162216,23,0.832334
/Data/florian.guillaumey/val2/test/video_16222,22,0.514701
/Data/florian.guillaumey/val2/test/video_162230,22,0.283525
/Data/florian.guillaumey/val2/test/video_162260,30,0.835467
/Data/florian.guillaumey/val2/test/video_162279,10,0.275370
/Data/florian.guillaumey/val2/test/video_162286,1,0.906248
/Data/florian.guillaumey/val2/test/video_16229,31,0.685696
/Data/florian.guillaumey/val2/test/video_162342,24,0.230650
/Data/florian.guillaumey/val2/test/video_162355,15,0.707852
/Data/florian.guillaumey/val2/test/video_162365,9,0.898735
/Data/florian.guillaumey/val2/test/video_162389,22,0.172190
/Data/florian.guillaumey/val2/test/video_162423,15,0.398822
/Data/florian.guillaumey/val2/test/video_162434,1,0.815461
/Data/florian.guillaumey/val2/test/video_16247,22,0.243607
/Data/florian.guillaumey/val2/test/video_162567,14,0.433447
/Data/florian.guillaumey/val2/test/video_162568,5,0.734003
/Data/florian.guillaumey/val2/test/video_162577,3,0.861023
/Data/florian.guillaumey/val2/test/video_162612,3,0.883027
/Data/florian.guillaumey/val2/test/video_162660,3,0.886615
/Data/florian.guillaumey/val2/test/video_162708,7,0.870767
/Data/florian.guillaumey/val2/test/video_162725,0,0.534973
/Data/florian.guillaumey/val2/test/video_162733,16,0.285210
/Data/florian.guillaumey/val2/test/video_162741,4,0.669864
/Data/florian.guillaumey/val2/test/video_162778,23,0.688298
/Data/florian.guillaumey/val2/test/video_162815,18,0.637343
/Data/florian.guillaumey/val2/test/video_162816,28,0.926670
/Data/florian.guillaumey/val2/test/video_162837,31,0.817557
/Data/florian.guillaumey/val2/test/video_162840,31,0.826344
/Data/florian.guillaumey/val2/test/video_162847,6,0.888019
/Data/florian.guillaumey/val2/test/video_162886,7,0.627528
/Data/florian.guillaumey/val2/test/video_162919,24,0.173459
/Data/florian.guillaumey/val2/test/video_162930,1,0.656874
/Data/florian.guillaumey/val2/test/video_162935,10,0.267085
/Data/florian.guillaumey/val2/test/video_162950,1,0.597878
/Data/florian.guillaumey/val2/test/video_16297,28,0.896991
/Data/florian.guillaumey/val2/test/video_163045,16,0.263503
/Data/florian.guillaumey/val2/test/video_163102,9,0.457454
/Data/florian.guillaumey/val2/test/video_16316,12,0.773875
/Data/florian.guillaumey/val2/test/video_163178,2,0.813890
/Data/florian.guillaumey/val2/test/video_163184,32,0.512508
/Data/florian.guillaumey/val2/test/video_163209,15,0.147243
/Data/florian.guillaumey/val2/test/video_163211,16,0.399320
/Data/florian.guillaumey/val2/test/video_16322,22,0.897838
/Data/florian.guillaumey/val2/test/video_163239,18,0.528514
/Data/florian.guillaumey/val2/test/video_163274,30,0.806045
/Data/florian.guillaumey/val2/test/video_163276,14,0.871977
/Data/florian.guillaumey/val2/test/video_163287,2,0.545954
/Data/florian.guillaumey/val2/test/video_163325,13,0.468937
/Data/florian.guillaumey/val2/test/video_163356,10,0.449646
/Data/florian.guillaumey/val2/test/video_163367,22,0.196567
/Data/florian.guillaumey/val2/test/video_163415,22,0.508546
/Data/florian.guillaumey/val2/test/video_163437,4,0.587375
/Data/florian.guillaumey/val2/test/video_163451,24,0.273551
/Data/florian.guillaumey/val2/test/video_163452,12,0.786679
/Data/florian.guillaumey/val2/test/video_163455,28,0.691408
/Data/florian.guillaumey/val2/test/video_163464,18,0.498477
/Data/florian.guillaumey/val2/test/video_16347,18,0.777076
/Data/florian.guillaumey/val2/test/video_1635,4,0.558626
/Data/florian.guillaumey/val2/test/video_16356,10,0.225249
/Data/florian.guillaumey/val2/test/video_163582,18,0.285270
/Data/florian.guillaumey/val2/test/video_16360,3,0.820436
/Data/florian.guillaumey/val2/test/video_163640,18,0.307326
/Data/florian.guillaumey/val2/test/video_163722,17,0.777578
/Data/florian.guillaumey/val2/test/video_163744,14,0.741484
/Data/florian.guillaumey/val2/test/video_163812,10,0.694119
/Data/florian.guillaumey/val2/test/video_163818,4,0.262896
/Data/florian.guillaumey/val2/test/video_163866,8,0.852786
/Data/florian.guillaumey/val2/test/video_163873,30,0.504275
/Data/florian.guillaumey/val2/test/video_163882,24,0.434272
/Data/florian.guillaumey/val2/test/video_163924,10,0.754264
/Data/florian.guillaumey/val2/test/video_164015,31,0.502613
/Data/florian.guillaumey/val2/test/video_164020,31,0.286872
/Data/florian.guillaumey/val2/test/video_164033,6,0.347626
/Data/florian.guillaumey/val2/test/video_164035,31,0.330928
/Data/florian.guillaumey/val2/test/video_164052,14,0.493222
/Data/florian.guillaumey/val2/test/video_164075,10,0.206444
/Data/florian.guillaumey/val2/test/video_164091,14,0.420746
/Data/florian.guillaumey/val2/test/video_164120,9,0.801820
/Data/florian.guillaumey/val2/test/video_164136,31,0.798117
/Data/florian.guillaumey/val2/test/video_16415,12,0.103461
/Data/florian.guillaumey/val2/test/video_164268,9,0.437770
/Data/florian.guillaumey/val2/test/video_164311,32,0.788542
/Data/florian.guillaumey/val2/test/video_164312,0,0.782069
/Data/florian.guillaumey/val2/test/video_164316,15,0.744780
/Data/florian.guillaumey/val2/test/video_164333,16,0.697603
/Data/florian.guillaumey/val2/test/video_164341,1,0.490012
/Data/florian.guillaumey/val2/test/video_164345,2,0.398305
/Data/florian.guillaumey/val2/test/video_164350,9,0.641231
/Data/florian.guillaumey/val2/test/video_164409,30,0.581858
/Data/florian.guillaumey/val2/test/video_164434,32,0.862489
/Data/florian.guillaumey/val2/test/video_164477,9,0.159653
/Data/florian.guillaumey/val2/test/video_164489,16,0.469911
/Data/florian.guillaumey/val2/test/video_164506,12,0.421552
/Data/florian.guillaumey/val2/test/video_164526,25,0.607050
/Data/florian.guillaumey/val2/test/video_164575,7,0.806018
/Data/florian.guillaumey/val2/test/video_164580,4,0.171801
/Data/florian.guillaumey/val2/test/video_164591,3,0.896225
/Data/florian.guillaumey/val2/test/video_16461,31,0.380208
/Data/florian.guillaumey/val2/test/video_16462,15,0.692253
/Data/florian.guillaumey/val2/test/video_16464,24,0.098941
/Data/florian.guillaumey/val2/test/video_164689,6,0.768096
/Data/florian.guillaumey/val2/test/video_164702,30,0.888613
/Data/florian.guillaumey/val2/test/video_164704,21,0.332654
/Data/florian.guillaumey/val2/test/video_16472,8,0.253889
/Data/florian.guillaumey/val2/test/video_164738,4,0.270173
/Data/florian.guillaumey/val2/test/video_164752,28,0.420256
/Data/florian.guillaumey/val2/test/video_164782,8,0.385471
/Data/florian.guillaumey/val2/test/video_164789,22,0.729097
/Data/florian.guillaumey/val2/test/video_164822,1,0.911465
/Data/florian.guillaumey/val2/test/video_164833,28,0.613072
/Data/florian.guillaumey/val2/test/video_164879,30,0.835863
/Data/florian.guillaumey/val2/test/video_164888,14,0.295444
/Data/florian.guillaumey/val2/test/video_164899,31,0.396188
/Data/florian.guillaumey/val2/test/video_16491,3,0.717716
/Data/florian.guillaumey/val2/test/video_164922,14,0.563744
/Data/florian.guillaumey/val2/test/video_164944,5,0.335390
/Data/florian.guillaumey/val2/test/video_164949,31,0.853918
/Data/florian.guillaumey/val2/test/video_164958,17,0.366019
/Data/florian.guillaumey/val2/test/video_164962,17,0.339922
/Data/florian.guillaumey/val2/test/video_164988,4,0.698863
/Data/florian.guillaumey/val2/test/video_164992,31,0.806779
/Data/florian.guillaumey/val2/test/video_165020,14,0.495258
/Data/florian.guillaumey/val2/test/video_165063,3,0.353500
/Data/florian.guillaumey/val2/test/video_165084,24,0.400840
/Data/florian.guillaumey/val2/test/video_165089,30,0.459031
/Data/florian.guillaumey/val2/test/video_165111,9,0.216842
/Data/florian.guillaumey/val2/test/video_165247,2,0.876523
/Data/florian.guillaumey/val2/test/video_16530,18,0.372872
/Data/florian.guillaumey/val2/test/video_165314,3,0.904133
/Data/florian.guillaumey/val2/test/video_165321,28,0.899340
/Data/florian.guillaumey/val2/test/video_165392,5,0.767407
/Data/florian.guillaumey/val2/test/video_165394,19,0.549561
/Data/florian.guillaumey/val2/test/video_165439,3,0.551496
/Data/florian.guillaumey/val2/test/video_165456,15,0.616857
/Data/florian.guillaumey/val2/test/video_16546,28,0.327610
/Data/florian.guillaumey/val2/test/video_165472,24,0.351951
/Data/florian.guillaumey/val2/test/video_165473,22,0.431451
/Data/florian.guillaumey/val2/test/video_165493,20,0.777936
/Data/florian.guillaumey/val2/test/video_165563,8,0.801052
/Data/florian.guillaumey/val2/test/video_165602,0,0.340273
/Data/florian.guillaumey/val2/test/video_165633,22,0.234478
/Data/florian.guillaumey/val2/test/video_16564,15,0.410611
/Data/florian.guillaumey/val2/test/video_165654,3,0.843885
